9, 0, 17, 2.0163607597351074, 0:00:02.016, 4, 9, 1317, 0
9, 1, 17, 2872.268111228943, 0:47:52.268, 86252, 86284, 12405945, 0
9, 2, 17, 2892.836988925934, 0:48:12.836, 87157, 87216, 12526634, 0
9, 3, 17, 2921.8563220500946, 0:48:41.856, 87157, 87216, 12526634, 0
9, 4, 17, 2252.222249031067, 0:37:32.222, 65850, 65871, 9489003, 0
