9, 3, 17, 7756.663541555405, 2:09:16.663, 228020, 228059, 32854872, 0
9, 3, 17, 2932.4507608413696, 0:48:52.450, 87157, 87216, 12526634, 0
9, 3, 17, 6378.595147371292, 1:46:18.595, 178449, 178482, 26027784, 0
9, 3, 17, 3365.5341386795044, 0:56:05.534, 100783, 100814, 14414173, 0
9, 3, 22, 250.95946192741394, 0:04:10.959, 9035, 9051, 1183677, 0
9, 3, 17, 2393.102169752121, 0:39:53.102, 83689, 83738, 11046566, 0
9, 3, 23, 81.52971816062927, 0:01:21.529, 2987, 3009, 386190, 0
9, 3, 23, 136.44006061553955, 0:02:16.440, 5182, 5211, 657464, 0
9, 3, 22, 109.63358426094055, 0:01:49.633, 3518, 3558, 486142, 0
9, 3, 17, 253.6218192577362, 0:04:13.621, 10127, 10181, 1233624, 0
9, 3, 22, 23.86875033378601, 0:00:23.868, 758, 805, 104167, 0
9, 3, 21, 211.9693410396576, 0:03:31.969, 8631, 8662, 1063228, 0
9, 3, 25, 46.42583632469177, 0:00:46.425, 1883, 1907, 225909, 0
9, 3, 17, 852.9134726524353, 0:14:12.913, 29905, 29913, 3937172, 0
9, 3, 17, 640.194137096405, 0:10:40.194, 21456, 21477, 2891754, 0
9, 3, 23, 62.59203386306763, 0:01:02.592, 2472, 2477, 306462, 0
9, 3, 23, 86.20634341239929, 0:01:26.206, 3619, 3648, 434137, 0
9, 3, 17, 1677.2026808261871, 0:27:57.202, 46801, 46861, 6865634, 0
9, 3, 17, 354.04589319229126, 0:05:54.045, 11132, 11170, 1539245, 0
9, 3, 24, 54.17810344696045, 0:00:54.178, 2201, 2217, 268099, 0
9, 3, 17, 5664.669248342514, 1:34:24.669, 157095, 157143, 23371400, 0
9, 3, 23, 10.793284177780151, 0:00:10.793, 403, 442, 46380, 0
9, 3, 23, 265.3604347705841, 0:04:25.360, 10096, 10106, 1283338, 0
9, 3, 23, 78.06622409820557, 0:01:18.066, 3317, 3328, 394247, 0
9, 3, 24, 35.86367344856262, 0:00:35.863, 1349, 1367, 168403, 0
9, 3, 17, 496.29311060905457, 0:08:16.293, 17167, 17214, 2298907, 0
9, 3, 24, 26.92756152153015, 0:00:26.927, 1138, 1146, 132289, 0
9, 3, 25, 31.23846697807312, 0:00:31.238, 1123, 1143, 146311, 0
9, 3, 22, 144.29402565956116, 0:02:24.294, 4678, 4735, 645991, 0
9, 3, 17, 183.44438576698303, 0:03:03.444, 7074, 7110, 898070, 0
9, 3, 17, 270.22785782814026, 0:04:30.227, 9042, 9096, 1229749, 0
