sudoku_size,strategy,initial_clauses,runtime,runtime_fmt,backtracks,branches,unit_clauses,multiple_solutions
4,1,6,0.005223989486694336,0:00:00.005,0,0,58,False
4,1,6,0.005113124847412109,0:00:00.005,0,0,58,False
4,1,4,0.005585908889770508,0:00:00.005,0,0,60,False
4,1,6,0.004355907440185547,0:00:00.004,0,0,58,False
4,1,6,0.00479578971862793,0:00:00.004,0,0,58,False
4,1,4,0.004225730895996094,0:00:00.004,0,0,60,False
4,1,4,0.004103899002075195,0:00:00.004,0,0,60,False
4,1,6,0.004588127136230469,0:00:00.004,0,0,58,False
4,1,6,0.00438380241394043,0:00:00.004,0,0,58,False
4,1,6,0.00410771369934082,0:00:00.004,0,0,58,False
4,1,6,0.004857778549194336,0:00:00.004,0,0,58,False
4,1,4,0.00446009635925293,0:00:00.004,0,0,60,False
4,1,4,0.004766941070556641,0:00:00.004,0,0,60,False
4,1,6,0.004978179931640625,0:00:00.004,0,0,58,False
4,1,4,0.00580596923828125,0:00:00.005,0,0,60,False
4,1,4,0.006619930267333984,0:00:00.006,0,0,60,False
4,1,4,0.004918813705444336,0:00:00.004,0,0,60,False
4,1,4,0.006064176559448242,0:00:00.006,0,0,60,False
4,1,4,0.004492044448852539,0:00:00.004,0,0,60,False
4,1,6,0.004456043243408203,0:00:00.004,0,0,58,False
4,1,4,0.0050618648529052734,0:00:00.005,0,0,60,False
4,1,6,0.004522800445556641,0:00:00.004,0,0,58,False
4,1,4,0.004664897918701172,0:00:00.004,0,0,60,False
4,1,6,0.00449824333190918,0:00:00.004,0,0,58,False
4,1,6,0.004344940185546875,0:00:00.004,0,0,58,False
4,1,4,0.0046977996826171875,0:00:00.004,0,0,60,False
4,1,4,0.0045201778411865234,0:00:00.004,0,0,60,False
4,1,6,0.004220008850097656,0:00:00.004,0,0,58,False
4,1,4,0.005654096603393555,0:00:00.005,0,0,60,False
4,1,4,0.004533052444458008,0:00:00.004,0,0,60,False
4,1,4,0.0065479278564453125,0:00:00.006,0,0,60,False
4,1,4,0.00541377067565918,0:00:00.005,0,0,60,False
4,1,4,0.006601095199584961,0:00:00.006,0,0,60,False
4,1,6,0.006778717041015625,0:00:00.006,0,0,58,False
4,1,6,0.005486249923706055,0:00:00.005,0,0,58,False
4,1,4,0.004587888717651367,0:00:00.004,0,0,60,False
4,1,4,0.00514674186706543,0:00:00.005,0,0,60,False
4,1,6,0.005422115325927734,0:00:00.005,0,0,58,False
4,1,6,0.004475116729736328,0:00:00.004,0,0,58,False
4,1,4,0.004669904708862305,0:00:00.004,0,0,60,False
4,1,6,0.004670381546020508,0:00:00.004,0,0,58,False
4,1,6,0.004521846771240234,0:00:00.004,0,0,58,False
4,1,4,0.0049550533294677734,0:00:00.004,0,0,60,False
4,1,4,0.005195140838623047,0:00:00.005,0,0,60,False
4,1,6,0.0042989253997802734,0:00:00.004,0,0,58,False
4,1,6,0.009635210037231445,0:00:00.009,0,0,58,False
4,1,6,0.004731893539428711,0:00:00.004,0,0,58,False
4,1,6,0.006209135055541992,0:00:00.006,0,0,58,False
4,1,6,0.004420280456542969,0:00:00.004,0,0,58,False
4,1,4,0.0071599483489990234,0:00:00.007,0,0,60,False
4,1,4,0.004483699798583984,0:00:00.004,0,0,60,False
4,1,4,0.004774332046508789,0:00:00.004,0,0,60,False
4,1,6,0.0048160552978515625,0:00:00.004,0,0,58,False
4,1,6,0.004357814788818359,0:00:00.004,0,0,58,False
4,1,6,0.0045697689056396484,0:00:00.004,0,0,58,False
4,1,4,0.0044651031494140625,0:00:00.004,0,0,60,False
4,1,4,0.004228115081787109,0:00:00.004,0,0,60,False
4,1,4,0.0046689510345458984,0:00:00.004,0,0,60,False
4,1,6,0.004517078399658203,0:00:00.004,0,0,58,False
4,1,6,0.004535198211669922,0:00:00.004,0,0,58,False
4,1,4,0.005103111267089844,0:00:00.005,0,0,60,False
4,1,4,0.01133108139038086,0:00:00.011,0,0,60,False
4,1,4,0.0081939697265625,0:00:00.008,0,0,60,False
4,1,6,0.0065767765045166016,0:00:00.006,0,0,58,False
4,1,6,0.004904985427856445,0:00:00.004,0,0,58,False
4,1,6,0.004935264587402344,0:00:00.004,0,0,58,False
4,1,6,0.005302906036376953,0:00:00.005,0,0,58,False
4,1,4,0.0048809051513671875,0:00:00.004,0,0,60,False
4,1,4,0.004708051681518555,0:00:00.004,0,0,60,False
4,1,6,0.0043299198150634766,0:00:00.004,0,0,58,False
4,1,4,0.004456043243408203,0:00:00.004,0,0,60,False
4,1,6,0.004570960998535156,0:00:00.004,0,0,58,False
4,1,6,0.004628896713256836,0:00:00.004,0,0,58,False
4,1,6,0.00431370735168457,0:00:00.004,0,0,58,False
4,1,4,0.004475831985473633,0:00:00.004,0,0,60,False
4,1,6,0.00555419921875,0:00:00.005,0,0,58,False
4,1,4,0.006363868713378906,0:00:00.006,0,0,60,False
4,1,4,0.005058765411376953,0:00:00.005,0,0,60,False
4,1,4,0.004538774490356445,0:00:00.004,0,0,60,False
4,1,6,0.004315853118896484,0:00:00.004,0,0,58,False
4,1,4,0.004367828369140625,0:00:00.004,0,0,60,False
4,1,6,0.0042438507080078125,0:00:00.004,0,0,58,False
4,1,6,0.004189014434814453,0:00:00.004,0,0,58,False
4,1,4,0.004313230514526367,0:00:00.004,0,0,60,False
4,1,6,0.004063844680786133,0:00:00.004,0,0,58,False
4,1,4,0.004278898239135742,0:00:00.004,0,0,60,False
4,1,4,0.004354238510131836,0:00:00.004,0,0,60,False
4,1,6,0.0044138431549072266,0:00:00.004,0,0,58,False
4,1,4,0.004587888717651367,0:00:00.004,0,0,60,False
4,1,6,0.00540614128112793,0:00:00.005,0,0,58,False
4,1,6,0.005560874938964844,0:00:00.005,0,0,58,False
4,1,6,0.006736040115356445,0:00:00.006,0,0,58,False
4,1,4,0.00632476806640625,0:00:00.006,0,0,60,False
4,1,4,0.0073049068450927734,0:00:00.007,0,0,60,False
4,1,4,0.0075778961181640625,0:00:00.007,0,0,60,False
4,1,4,0.010555267333984375,0:00:00.010,0,0,60,False
4,1,4,0.009327173233032227,0:00:00.009,0,0,60,False
4,1,6,0.004476785659790039,0:00:00.004,0,0,58,False
4,1,4,0.004846096038818359,0:00:00.004,0,0,60,False
4,1,4,0.005173921585083008,0:00:00.005,0,0,60,False
4,1,4,0.004445075988769531,0:00:00.004,0,0,60,False
4,1,4,0.004597902297973633,0:00:00.004,0,0,60,False
4,1,4,0.004926919937133789,0:00:00.004,0,0,60,False
4,1,4,0.0057451725006103516,0:00:00.005,0,0,60,False
4,1,6,0.006510019302368164,0:00:00.006,0,0,58,False
4,1,6,0.005221128463745117,0:00:00.005,0,0,58,False
4,1,6,0.007481098175048828,0:00:00.007,0,0,58,False
4,1,6,0.004576921463012695,0:00:00.004,0,0,58,False
4,1,6,0.0045928955078125,0:00:00.004,0,0,58,False
4,1,4,0.005280017852783203,0:00:00.005,0,0,60,False
4,1,4,0.008519887924194336,0:00:00.008,0,0,60,False
4,1,4,0.004694938659667969,0:00:00.004,0,0,60,False
4,1,4,0.005530834197998047,0:00:00.005,0,0,60,False
4,1,6,0.0045588016510009766,0:00:00.004,0,0,58,False
4,1,4,0.004568815231323242,0:00:00.004,0,0,60,False
4,1,6,0.0048029422760009766,0:00:00.004,0,0,58,False
4,1,6,0.0070438385009765625,0:00:00.007,0,0,58,False
4,1,6,0.006306171417236328,0:00:00.006,0,0,58,False
4,1,4,0.0054149627685546875,0:00:00.005,0,0,60,False
4,1,4,0.00488591194152832,0:00:00.004,0,0,60,False
4,1,4,0.005543947219848633,0:00:00.005,0,0,60,False
4,1,6,0.005089998245239258,0:00:00.005,0,0,58,False
4,1,4,0.004611968994140625,0:00:00.004,0,0,60,False
4,1,4,0.0046138763427734375,0:00:00.004,0,0,60,False
4,1,4,0.004553794860839844,0:00:00.004,0,0,60,False
4,1,6,0.004534006118774414,0:00:00.004,0,0,58,False
4,1,6,0.004324197769165039,0:00:00.004,0,0,58,False
4,1,4,0.004467010498046875,0:00:00.004,0,0,60,False
4,1,6,0.004498958587646484,0:00:00.004,0,0,58,False
4,1,6,0.004357337951660156,0:00:00.004,0,0,58,False
4,1,4,0.004639148712158203,0:00:00.004,0,0,60,False
4,1,6,0.004579067230224609,0:00:00.004,0,0,58,False
4,1,4,0.004536867141723633,0:00:00.004,0,0,60,False
4,1,4,0.005097866058349609,0:00:00.005,0,0,60,False
4,1,4,0.005324125289916992,0:00:00.005,0,0,60,False
4,1,4,0.005334138870239258,0:00:00.005,0,0,60,False
4,1,4,0.004774808883666992,0:00:00.004,0,0,60,False
4,1,6,0.005198955535888672,0:00:00.005,0,0,58,False
4,1,6,0.004853963851928711,0:00:00.004,0,0,58,False
4,1,6,0.004202842712402344,0:00:00.004,0,0,58,False
4,1,4,0.004519939422607422,0:00:00.004,0,0,60,False
4,1,4,0.0048940181732177734,0:00:00.004,0,0,60,False
4,1,6,0.0045549869537353516,0:00:00.004,0,0,58,False
4,1,6,0.004755973815917969,0:00:00.004,0,0,58,False
4,1,6,0.004433870315551758,0:00:00.004,0,0,58,False
4,1,6,0.004485130310058594,0:00:00.004,0,0,58,False
4,1,4,0.0047149658203125,0:00:00.004,0,0,60,False
4,1,4,0.004575967788696289,0:00:00.004,0,0,60,False
4,1,6,0.007386207580566406,0:00:00.007,0,0,58,False
4,1,4,0.008538007736206055,0:00:00.008,0,0,60,False
4,1,6,0.005616903305053711,0:00:00.005,0,0,58,False
4,1,4,0.005288124084472656,0:00:00.005,0,0,60,False
4,1,4,0.007227897644042969,0:00:00.007,0,0,60,False
4,1,6,0.004652976989746094,0:00:00.004,0,0,58,False
4,1,6,0.004334211349487305,0:00:00.004,0,0,58,False
4,1,6,0.004598140716552734,0:00:00.004,0,0,58,False
4,1,4,0.004588127136230469,0:00:00.004,0,0,60,False
4,1,4,0.005112171173095703,0:00:00.005,0,0,60,False
4,1,4,0.0047528743743896484,0:00:00.004,0,0,60,False
4,1,6,0.004845142364501953,0:00:00.004,0,0,58,False
4,1,6,0.004862070083618164,0:00:00.004,0,0,58,False
4,1,6,0.0050411224365234375,0:00:00.005,0,0,58,False
4,1,4,0.0073528289794921875,0:00:00.007,0,0,60,False
4,1,6,0.010504007339477539,0:00:00.010,0,0,58,False
4,1,4,0.00613093376159668,0:00:00.006,0,0,60,False
4,1,4,0.0059070587158203125,0:00:00.005,0,0,60,False
4,1,4,0.006329059600830078,0:00:00.006,0,0,60,False
4,1,4,0.004548788070678711,0:00:00.004,0,0,60,False
4,1,4,0.004631757736206055,0:00:00.004,0,0,60,False
4,1,4,0.005654096603393555,0:00:00.005,0,0,60,False
4,1,6,0.0045702457427978516,0:00:00.004,0,0,58,False
4,1,4,0.0044841766357421875,0:00:00.004,0,0,60,False
4,1,4,0.004289865493774414,0:00:00.004,0,0,60,False
4,1,6,0.004936933517456055,0:00:00.004,0,0,58,False
4,1,4,0.004909038543701172,0:00:00.004,0,0,60,False
4,1,4,0.004432201385498047,0:00:00.004,0,0,60,False
4,1,4,0.004979372024536133,0:00:00.004,0,0,60,False
4,1,6,0.0044291019439697266,0:00:00.004,0,0,58,False
4,1,4,0.005918025970458984,0:00:00.005,0,0,60,False
4,1,6,0.005198240280151367,0:00:00.005,0,0,58,False
4,1,4,0.005360841751098633,0:00:00.005,0,0,60,False
4,1,4,0.004369258880615234,0:00:00.004,0,0,60,False
4,1,4,0.00640106201171875,0:00:00.006,0,0,60,False
4,1,6,0.004870891571044922,0:00:00.004,0,0,58,False
4,1,6,0.004467010498046875,0:00:00.004,0,0,58,False
4,1,4,0.004525899887084961,0:00:00.004,0,0,60,False
4,1,4,0.0046389102935791016,0:00:00.004,0,0,60,False
4,1,4,0.004622936248779297,0:00:00.004,0,0,60,False
4,1,4,0.004456043243408203,0:00:00.004,0,0,60,False
4,1,6,0.004419088363647461,0:00:00.004,0,0,58,False
4,1,4,0.0043299198150634766,0:00:00.004,0,0,60,False
4,1,4,0.005221128463745117,0:00:00.005,0,0,60,False
4,1,4,0.00467681884765625,0:00:00.004,0,0,60,False
4,1,6,0.004521846771240234,0:00:00.004,0,0,58,False
4,1,6,0.006257057189941406,0:00:00.006,0,0,58,False
4,1,6,0.006321907043457031,0:00:00.006,0,0,58,False
4,1,4,0.005454063415527344,0:00:00.005,0,0,60,False
4,1,4,0.005380153656005859,0:00:00.005,0,0,60,False
4,1,4,0.004648923873901367,0:00:00.004,0,0,60,False
4,1,4,0.005928993225097656,0:00:00.005,0,0,60,False
4,1,4,0.004302024841308594,0:00:00.004,0,0,60,False
4,1,6,0.004309892654418945,0:00:00.004,0,0,58,False
4,1,6,0.004327058792114258,0:00:00.004,0,0,58,False
4,1,6,0.004174709320068359,0:00:00.004,0,0,58,False
4,1,4,0.0044689178466796875,0:00:00.004,0,0,60,False
4,1,6,0.00430607795715332,0:00:00.004,0,0,58,False
4,1,4,0.004419088363647461,0:00:00.004,0,0,60,False
4,1,4,0.004250049591064453,0:00:00.004,0,0,60,False
4,1,6,0.004848957061767578,0:00:00.004,0,0,58,False
4,1,6,0.00414586067199707,0:00:00.004,0,0,58,False
4,1,4,0.004377126693725586,0:00:00.004,0,0,60,False
4,1,4,0.0046539306640625,0:00:00.004,0,0,60,False
4,1,6,0.00568389892578125,0:00:00.005,0,0,58,False
4,1,6,0.0053348541259765625,0:00:00.005,0,0,58,False
4,1,6,0.004669189453125,0:00:00.004,0,0,58,False
4,1,4,0.004756927490234375,0:00:00.004,0,0,60,False
4,1,6,0.005747079849243164,0:00:00.005,0,0,58,False
4,1,4,0.004473209381103516,0:00:00.004,0,0,60,False
4,1,6,0.004302024841308594,0:00:00.004,0,0,58,False
4,1,4,0.0042171478271484375,0:00:00.004,0,0,60,False
4,1,6,0.00444483757019043,0:00:00.004,0,0,58,False
4,1,6,0.004317760467529297,0:00:00.004,0,0,58,False
4,1,6,0.0041429996490478516,0:00:00.004,0,0,58,False
4,1,4,0.004770755767822266,0:00:00.004,0,0,60,False
4,1,6,0.004334926605224609,0:00:00.004,0,0,58,False
4,1,6,0.0042688846588134766,0:00:00.004,0,0,58,False
4,1,6,0.004225969314575195,0:00:00.004,0,0,58,False
4,1,4,0.004364967346191406,0:00:00.004,0,0,60,False
4,1,4,0.0061969757080078125,0:00:00.006,0,0,60,False
4,1,4,0.00615692138671875,0:00:00.006,0,0,60,False
4,1,4,0.00548100471496582,0:00:00.005,0,0,60,False
4,1,6,0.004582881927490234,0:00:00.004,0,0,58,False
4,1,4,0.0044820308685302734,0:00:00.004,0,0,60,False
4,1,6,0.005670785903930664,0:00:00.005,0,0,58,False
4,1,6,0.004132747650146484,0:00:00.004,0,0,58,False
4,1,4,0.004716157913208008,0:00:00.004,0,0,60,False
4,1,6,0.004240274429321289,0:00:00.004,0,0,58,False
4,1,4,0.004436969757080078,0:00:00.004,0,0,60,False
4,1,4,0.004675149917602539,0:00:00.004,0,0,60,False
4,1,6,0.004423856735229492,0:00:00.004,0,0,58,False
4,1,4,0.004606008529663086,0:00:00.004,0,0,60,False
4,1,6,0.0042629241943359375,0:00:00.004,0,0,58,False
4,1,6,0.0045108795166015625,0:00:00.004,0,0,58,False
4,1,6,0.004641056060791016,0:00:00.004,0,0,58,False
4,1,6,0.004658222198486328,0:00:00.004,0,0,58,False
4,1,4,0.007773876190185547,0:00:00.007,0,0,60,False
4,1,6,0.005558013916015625,0:00:00.005,0,0,58,False
4,1,4,0.005930900573730469,0:00:00.005,0,0,60,False
4,1,4,0.004785060882568359,0:00:00.004,0,0,60,False
4,1,4,0.006537199020385742,0:00:00.006,0,0,60,False
4,1,4,0.004625082015991211,0:00:00.004,0,0,60,False
4,1,4,0.004801034927368164,0:00:00.004,0,0,60,False
4,1,6,0.0043218135833740234,0:00:00.004,0,0,58,False
4,1,4,0.004217863082885742,0:00:00.004,0,0,60,False
4,1,6,0.004380226135253906,0:00:00.004,0,0,58,False
4,1,6,0.00544285774230957,0:00:00.005,0,0,58,False
4,1,6,0.0045740604400634766,0:00:00.004,0,0,58,False
4,1,6,0.00457000732421875,0:00:00.004,0,0,58,False
4,1,4,0.00426483154296875,0:00:00.004,0,0,60,False
4,1,6,0.004236936569213867,0:00:00.004,0,0,58,False
4,1,6,0.004302024841308594,0:00:00.004,0,0,58,False
4,1,4,0.0064618587493896484,0:00:00.006,0,0,60,False
4,1,6,0.008716106414794922,0:00:00.008,0,0,58,False
4,1,4,0.008135318756103516,0:00:00.008,0,0,60,False
4,1,4,0.0074689388275146484,0:00:00.007,0,0,60,False
4,1,6,0.0044138431549072266,0:00:00.004,0,0,58,False
4,1,4,0.004382133483886719,0:00:00.004,0,0,60,False
4,1,4,0.004299163818359375,0:00:00.004,0,0,60,False
4,1,4,0.004772663116455078,0:00:00.004,0,0,60,False
4,1,6,0.004377841949462891,0:00:00.004,0,0,58,False
4,1,6,0.0046749114990234375,0:00:00.004,0,0,58,False
4,1,4,0.004400014877319336,0:00:00.004,0,0,60,False
4,1,6,0.0042760372161865234,0:00:00.004,0,0,58,False
4,1,4,0.004407167434692383,0:00:00.004,0,0,60,False
4,1,4,0.00680994987487793,0:00:00.006,0,0,60,False
4,1,4,0.006073951721191406,0:00:00.006,0,0,60,False
4,1,6,0.00494384765625,0:00:00.004,0,0,58,False
4,1,6,0.004310131072998047,0:00:00.004,0,0,58,False
4,1,6,0.004625082015991211,0:00:00.004,0,0,58,False
4,1,4,0.005106210708618164,0:00:00.005,0,0,60,False
4,1,6,0.0044820308685302734,0:00:00.004,0,0,58,False
4,1,6,0.00517725944519043,0:00:00.005,0,0,58,False
4,1,4,0.004429817199707031,0:00:00.004,0,0,60,False
4,1,6,0.004323005676269531,0:00:00.004,0,0,58,False
4,1,4,0.004553079605102539,0:00:00.004,0,0,60,False
4,1,4,0.004672050476074219,0:00:00.004,0,0,60,False
4,1,6,0.004227161407470703,0:00:00.004,0,0,58,False
4,1,4,0.004169940948486328,0:00:00.004,0,0,60,False
4,1,4,0.004559993743896484,0:00:00.004,0,0,60,False
4,1,4,0.004445791244506836,0:00:00.004,0,0,60,False
4,1,6,0.005346059799194336,0:00:00.005,0,0,58,False
4,1,6,0.0055789947509765625,0:00:00.005,0,0,58,False
4,1,6,0.005384206771850586,0:00:00.005,0,0,58,False
4,1,4,0.004365205764770508,0:00:00.004,0,0,60,False
4,1,6,0.004537105560302734,0:00:00.004,0,0,58,False
4,1,6,0.004338979721069336,0:00:00.004,0,0,58,False
4,1,6,0.004401206970214844,0:00:00.004,0,0,58,False
4,1,4,0.0057830810546875,0:00:00.005,0,0,60,False
4,1,6,0.0072901248931884766,0:00:00.007,0,0,58,False
4,1,6,0.008630037307739258,0:00:00.008,0,0,58,False
4,1,6,0.007906675338745117,0:00:00.007,0,0,58,False
4,1,4,0.007189035415649414,0:00:00.007,0,0,60,False
4,1,6,0.009114980697631836,0:00:00.009,0,0,58,False
4,1,4,0.009664058685302734,0:00:00.009,0,0,60,False
4,1,6,0.009881973266601562,0:00:00.009,0,0,58,False
4,1,4,0.009988069534301758,0:00:00.009,0,0,60,False
4,1,4,0.008537054061889648,0:00:00.008,0,0,60,False
4,1,6,0.008664846420288086,0:00:00.008,0,0,58,False
4,1,6,0.006783962249755859,0:00:00.006,0,0,58,False
4,1,6,0.007252216339111328,0:00:00.007,0,0,58,False
4,1,4,0.005361795425415039,0:00:00.005,0,0,60,False
4,1,6,0.005242109298706055,0:00:00.005,0,0,58,False
4,1,6,0.007476806640625,0:00:00.007,0,0,58,False
4,1,4,0.0048749446868896484,0:00:00.004,0,0,60,False
4,1,6,0.006868839263916016,0:00:00.006,0,0,58,False
4,1,6,0.0070798397064208984,0:00:00.007,0,0,58,False
4,1,6,0.0048160552978515625,0:00:00.004,0,0,58,False
4,1,6,0.007020711898803711,0:00:00.007,0,0,58,False
4,1,6,0.004594087600708008,0:00:00.004,0,0,58,False
4,1,4,0.006253242492675781,0:00:00.006,0,0,60,False
4,1,6,0.004853010177612305,0:00:00.004,0,0,58,False
4,1,6,0.004522085189819336,0:00:00.004,0,0,58,False
4,1,4,0.004745960235595703,0:00:00.004,0,0,60,False
4,1,4,0.004708051681518555,0:00:00.004,0,0,60,False
4,1,6,0.005219936370849609,0:00:00.005,0,0,58,False
4,1,4,0.0067217350006103516,0:00:00.006,0,0,60,False
4,1,6,0.006185054779052734,0:00:00.006,0,0,58,False
4,1,6,0.004397153854370117,0:00:00.004,0,0,58,False
4,1,4,0.004560947418212891,0:00:00.004,0,0,60,False
4,1,4,0.004515886306762695,0:00:00.004,0,0,60,False
4,1,6,0.004191875457763672,0:00:00.004,0,0,58,False
4,1,6,0.004620790481567383,0:00:00.004,0,0,58,False
4,1,6,0.004496097564697266,0:00:00.004,0,0,58,False
4,1,6,0.004132270812988281,0:00:00.004,0,0,58,False
4,1,4,0.004129886627197266,0:00:00.004,0,0,60,False
4,1,6,0.0042531490325927734,0:00:00.004,0,0,58,False
4,1,4,0.005352973937988281,0:00:00.005,0,0,60,False
4,1,4,0.004212856292724609,0:00:00.004,0,0,60,False
4,1,4,0.004191875457763672,0:00:00.004,0,0,60,False
4,1,4,0.004186868667602539,0:00:00.004,0,0,60,False
4,1,4,0.0044171810150146484,0:00:00.004,0,0,60,False
4,1,6,0.0059490203857421875,0:00:00.005,0,0,58,False
4,1,4,0.005121707916259766,0:00:00.005,0,0,60,False
4,1,6,0.005173683166503906,0:00:00.005,0,0,58,False
4,1,4,0.004716157913208008,0:00:00.004,0,0,60,False
4,1,6,0.004452228546142578,0:00:00.004,0,0,58,False
4,1,4,0.004353046417236328,0:00:00.004,0,0,60,False
4,1,6,0.004345893859863281,0:00:00.004,0,0,58,False
4,1,6,0.004176139831542969,0:00:00.004,0,0,58,False
4,1,4,0.004439115524291992,0:00:00.004,0,0,60,False
4,1,4,0.004323244094848633,0:00:00.004,0,0,60,False
4,1,6,0.0043849945068359375,0:00:00.004,0,0,58,False
4,1,6,0.00498199462890625,0:00:00.004,0,0,58,False
4,1,4,0.0054399967193603516,0:00:00.005,0,0,60,False
4,1,4,0.004480838775634766,0:00:00.004,0,0,60,False
4,1,4,0.004292964935302734,0:00:00.004,0,0,60,False
4,1,6,0.004339933395385742,0:00:00.004,0,0,58,False
4,1,6,0.007255077362060547,0:00:00.007,0,0,58,False
4,1,4,0.005533933639526367,0:00:00.005,0,0,60,False
4,1,6,0.004994869232177734,0:00:00.004,0,0,58,False
4,1,4,0.0043849945068359375,0:00:00.004,0,0,60,False
4,1,6,0.004316091537475586,0:00:00.004,0,0,58,False
4,1,4,0.0044307708740234375,0:00:00.004,0,0,60,False
4,1,4,0.004589080810546875,0:00:00.004,0,0,60,False
4,1,6,0.004514932632446289,0:00:00.004,0,0,58,False
4,1,6,0.00427699089050293,0:00:00.004,0,0,58,False
4,1,6,0.004261016845703125,0:00:00.004,0,0,58,False
4,1,6,0.0054209232330322266,0:00:00.005,0,0,58,False
4,1,6,0.005002021789550781,0:00:00.005,0,0,58,False
4,1,4,0.005561113357543945,0:00:00.005,0,0,60,False
4,1,6,0.00461888313293457,0:00:00.004,0,0,58,False
4,1,4,0.004244089126586914,0:00:00.004,0,0,60,False
4,1,6,0.0049037933349609375,0:00:00.004,0,0,58,False
4,1,6,0.006240129470825195,0:00:00.006,0,0,58,False
4,1,4,0.005499124526977539,0:00:00.005,0,0,60,False
4,1,4,0.00469207763671875,0:00:00.004,0,0,60,False
4,1,4,0.00450587272644043,0:00:00.004,0,0,60,False
4,1,4,0.0043430328369140625,0:00:00.004,0,0,60,False
4,1,4,0.004457950592041016,0:00:00.004,0,0,60,False
4,1,4,0.004335880279541016,0:00:00.004,0,0,60,False
4,1,4,0.004421234130859375,0:00:00.004,0,0,60,False
4,1,4,0.004082918167114258,0:00:00.004,0,0,60,False
4,1,4,0.00679779052734375,0:00:00.006,0,0,60,False
4,1,4,0.004694223403930664,0:00:00.004,0,0,60,False
4,1,6,0.004271745681762695,0:00:00.004,0,0,58,False
4,1,6,0.004937171936035156,0:00:00.004,0,0,58,False
4,1,4,0.006124973297119141,0:00:00.006,0,0,60,False
4,1,4,0.004473686218261719,0:00:00.004,0,0,60,False
4,1,6,0.004659891128540039,0:00:00.004,0,0,58,False
4,1,6,0.00842595100402832,0:00:00.008,0,0,58,False
4,1,4,0.005176067352294922,0:00:00.005,0,0,60,False
4,1,4,0.005198001861572266,0:00:00.005,0,0,60,False
4,1,4,0.004370927810668945,0:00:00.004,0,0,60,False
4,1,4,0.00505375862121582,0:00:00.005,0,0,60,False
4,1,6,0.0042209625244140625,0:00:00.004,0,0,58,False
4,1,4,0.004464864730834961,0:00:00.004,0,0,60,False
4,1,4,0.0043621063232421875,0:00:00.004,0,0,60,False
4,1,4,0.004189014434814453,0:00:00.004,0,0,60,False
4,1,4,0.007853031158447266,0:00:00.007,0,0,60,False
4,1,6,0.004480123519897461,0:00:00.004,0,0,58,False
4,1,6,0.004451751708984375,0:00:00.004,0,0,58,False
4,1,4,0.0045392513275146484,0:00:00.004,0,0,60,False
4,1,4,0.005640983581542969,0:00:00.005,0,0,60,False
4,1,4,0.004187107086181641,0:00:00.004,0,0,60,False
4,1,4,0.004585981369018555,0:00:00.004,0,0,60,False
4,1,6,0.024326801300048828,0:00:00.024,0,0,58,False
4,1,4,0.005663871765136719,0:00:00.005,0,0,60,False
4,1,6,0.0046422481536865234,0:00:00.004,0,0,58,False
4,1,4,0.004791975021362305,0:00:00.004,0,0,60,False
4,1,4,0.0048329830169677734,0:00:00.004,0,0,60,False
4,1,4,0.004252910614013672,0:00:00.004,0,0,60,False
4,1,6,0.004318952560424805,0:00:00.004,0,0,58,False
4,1,6,0.0052602291107177734,0:00:00.005,0,0,58,False
4,1,6,0.004246234893798828,0:00:00.004,0,0,58,False
4,1,6,0.00423121452331543,0:00:00.004,0,0,58,False
4,1,6,0.004355192184448242,0:00:00.004,0,0,58,False
4,1,6,0.004575967788696289,0:00:00.004,0,0,58,False
4,1,4,0.004518985748291016,0:00:00.004,0,0,60,False
4,1,4,0.006925821304321289,0:00:00.006,0,0,60,False
4,1,4,0.008328914642333984,0:00:00.008,0,0,60,False
4,1,6,0.005460262298583984,0:00:00.005,0,0,58,False
4,1,6,0.004857063293457031,0:00:00.004,0,0,58,False
4,1,6,0.004525661468505859,0:00:00.004,0,0,58,False
4,1,4,0.0045070648193359375,0:00:00.004,0,0,60,False
4,1,4,0.004467964172363281,0:00:00.004,0,0,60,False
4,1,6,0.0043179988861083984,0:00:00.004,0,0,58,False
4,1,6,0.004389286041259766,0:00:00.004,0,0,58,False
4,1,4,0.004179954528808594,0:00:00.004,0,0,60,False
4,1,6,0.0044438838958740234,0:00:00.004,0,0,58,False
4,1,6,0.004208087921142578,0:00:00.004,0,0,58,False
4,1,6,0.004207134246826172,0:00:00.004,0,0,58,False
4,1,4,0.0043849945068359375,0:00:00.004,0,0,60,False
4,1,4,0.005946159362792969,0:00:00.005,0,0,60,False
4,1,6,0.004456996917724609,0:00:00.004,0,0,58,False
4,1,6,0.005589962005615234,0:00:00.005,0,0,58,False
4,1,4,0.005897998809814453,0:00:00.005,0,0,60,False
4,1,4,0.005619049072265625,0:00:00.005,0,0,60,False
4,1,6,0.004513740539550781,0:00:00.004,0,0,58,False
4,1,6,0.005631923675537109,0:00:00.005,0,0,58,False
4,1,6,0.005829811096191406,0:00:00.005,0,0,58,False
4,1,4,0.0055103302001953125,0:00:00.005,0,0,60,False
4,1,6,0.004693031311035156,0:00:00.004,0,0,58,False
4,1,6,0.0057489871978759766,0:00:00.005,0,0,58,False
4,1,4,0.004781007766723633,0:00:00.004,0,0,60,False
4,1,4,0.004646778106689453,0:00:00.004,0,0,60,False
4,1,4,0.004843711853027344,0:00:00.004,0,0,60,False
4,1,6,0.004578828811645508,0:00:00.004,0,0,58,False
