16, 0, 98, 0:25:57.582, 2154, 2156
16, 0, 100, 0:19:50.089, 1706, 1712
16, 0, 102, 0:04:57.739, 4, 8
16, 0, 104, 0:06:12.687, 149, 153
16, 0, 104, 0:04:55.799, 4, 6
16, 0, 102, 0:04:54.268, 1, 3
16, 0, 98, 0:08:54.123, 320, 324
16, 0, 102, 0:05:39.718, 88, 92
16, 0, 102, 1:36:08.318, 9687, 9692
16, 0, 102, 0:04:57.975, 9, 9
16, 0, 104, 0:05:13.541, 46, 50
16, 0, 104, 0:06:42.239, 177, 180
16, 0, 112, 0:05:47.207, 124, 129
16, 0, 102, 0:09:07.097, 384, 388
16, 0, 100, 0:05:45.447, 80, 82
16, 0, 102, 0:47:59.662, 2955, 2962
16, 0, 98, 0:33:17.828, 2632, 2637
16, 0, 106, 0:05:56.155, 118, 123
