9, 1, 17, 1325.9284965991974, 0:22:05.928, 42659, 42667, 5802461, 0
9, 1, 17, 1205.6466267108917, 0:20:05.646, 38102, 38123, 5261279, 0
9, 1, 17, 2088.1086025238037, 0:34:48.108, 64414, 64462, 9005595, 0
9, 1, 17, 3.562601089477539, 0:00:03.562, 95, 126, 11298, 0
9, 1, 17, 5.293682098388672, 0:00:05.293, 174, 196, 20120, 0
9, 1, 17, 26.14633345603943, 0:00:26.146, 891, 921, 116835, 0
9, 1, 17, 1217.62624001503, 0:20:17.626, 37700, 37720, 5239605, 0
9, 1, 17, 3659.6474726200104, 1:00:59.647, 109670, 109727, 15698044, 0
9, 1, 17, 102.76503920555115, 0:01:42.765, 3413, 3446, 464565, 0
9, 1, 17, 168.93413472175598, 0:02:48.934, 6401, 6405, 806565, 0
9, 1, 17, 1036.774142742157, 0:17:16.774, 34845, 34875, 4705336, 0
9, 1, 17, 249.9879755973816, 0:04:09.987, 8250, 8293, 1119850, 0
9, 1, 17, 243.675386428833, 0:04:03.675, 9036, 9057, 1172395, 0
9, 1, 17, 1.9550259113311768, 0:00:01.955, 0, 0, 729, 0
9, 1, 17, 447.6091890335083, 0:07:27.609, 13613, 13636, 1915756, 0
9, 1, 17, 1.6329700946807861, 0:00:01.632, 0, 0, 729, 0
9, 1, 17, 68.32881784439087, 0:01:08.328, 2597, 2611, 325802, 0
9, 1, 17, 506.4038188457489, 0:08:26.403, 16077, 16100, 2238406, 0
9, 1, 17, 2.3678977489471436, 0:00:02.367, 54, 59, 5415, 0
9, 1, 17, 179.72927713394165, 0:02:59.729, 6223, 6300, 820396, 0
9, 1, 17, 117.39539456367493, 0:01:57.395, 4291, 4347, 553878, 0
9, 1, 17, 159.06588172912598, 0:02:39.065, 6722, 6761, 798625, 0
9, 1, 17, 348.49709272384644, 0:05:48.497, 10441, 10482, 1464756, 0
9, 2, 17, 506.9785315990448, 0:08:26.978, 17591, 17592, 2324007, 0
9, 2, 17, 21.02945637702942, 0:00:21.029, 697, 748, 92002, 0
9, 2, 17, 491.6671097278595, 0:08:11.667, 15315, 15345, 2133244, 0
9, 2, 17, 429.73153138160706, 0:07:09.731, 13057, 13093, 1841158, 0
9, 2, 17, 901.9240999221802, 0:15:01.924, 27474, 27498, 3878726, 0
9, 2, 17, 9.578824043273926, 0:00:09.578, 237, 310, 34976, 0
9, 2, 17, 97.66957569122314, 0:01:37.669, 2749, 2784, 395432, 0
9, 2, 17, 2562.7785818576813, 0:42:42.778, 79960, 80005, 11268564, 0
9, 2, 17, 1158.345685005188, 0:19:18.345, 32255, 32286, 4686815, 0
9, 2, 17, 15.61326265335083, 0:00:15.613, 434, 510, 61936, 0
9, 2, 17, 444.4819378852844, 0:07:24.481, 13381, 13400, 1901203, 0
9, 2, 17, 579.2996468544006, 0:09:39.299, 18274, 18301, 2529974, 0
9, 2, 17, 1355.0900690555573, 0:22:35.090, 43815, 43823, 5950266, 0
9, 2, 17, 1272.5048286914825, 0:21:12.504, 40508, 40530, 5580785, 0
9, 2, 17, 1983.9845435619354, 0:33:03.984, 60575, 60618, 8500465, 0
9, 2, 17, 4.375195503234863, 0:00:04.375, 126, 158, 14331, 0
9, 2, 17, 5.27645206451416, 0:00:05.276, 180, 202, 20307, 0
9, 2, 17, 30.14515781402588, 0:00:30.145, 1061, 1091, 138190, 0
9, 2, 17, 1230.004201889038, 0:20:30.004, 38361, 38381, 5322327, 0
9, 2, 17, 3693.703270673752, 1:01:33.703, 109967, 110019, 15773081, 0
9, 2, 17, 70.10814070701599, 0:01:10.108, 2201, 2235, 304685, 0
9, 2, 17, 163.06522631645203, 0:02:43.065, 6043, 6047, 766346, 0
9, 2, 17, 889.8809499740601, 0:14:49.880, 29801, 29836, 4021237, 0
9, 2, 17, 265.78407979011536, 0:04:25.784, 9021, 9064, 1206794, 0
9, 2, 17, 252.60589933395386, 0:04:12.605, 9428, 9449, 1218003, 0
9, 2, 17, 1.6576364040374756, 0:00:01.657, 0, 0, 729, 0
9, 2, 17, 446.2257876396179, 0:07:26.225, 13534, 13557, 1906933, 0
9, 2, 17, 1.6373023986816406, 0:00:01.637, 0, 0, 729, 0
9, 2, 17, 73.18006896972656, 0:01:13.180, 2808, 2822, 352205, 0
9, 2, 17, 515.7647106647491, 0:08:35.764, 16431, 16454, 2285805, 0
9, 2, 17, 2.1155500411987305, 0:00:02.115, 35, 40, 3738, 0
9, 2, 17, 260.69341349601746, 0:04:20.693, 9397, 9426, 1223846, 0
9, 2, 17, 115.85878992080688, 0:01:55.858, 4159, 4199, 542324, 0
9, 2, 17, 133.75165224075317, 0:02:13.751, 5582, 5601, 666144, 0
9, 2, 17, 310.8534722328186, 0:05:10.853, 9478, 9511, 1318540, 0
9, 3, 17, 516.2921743392944, 0:08:36.292, 17591, 17592, 2324007, 0
9, 3, 17, 21.353647708892822, 0:00:21.353, 697, 748, 92002, 0
9, 3, 17, 497.9730625152588, 0:08:17.973, 15315, 15345, 2133244, 0
9, 3, 17, 434.2870955467224, 0:07:14.287, 13057, 13093, 1841158, 0
9, 3, 17, 913.6167593002319, 0:15:13.616, 27474, 27498, 3878726, 0
9, 3, 17, 9.768672227859497, 0:00:09.768, 237, 310, 34976, 0
9, 3, 17, 98.67530918121338, 0:01:38.675, 2749, 2784, 395432, 0
9, 3, 17, 2593.1780354976654, 0:43:13.178, 79960, 80005, 11268564, 0
9, 3, 17, 1171.4120378494263, 0:19:31.412, 32255, 32286, 4686815, 0
9, 3, 17, 15.855649709701538, 0:00:15.855, 434, 510, 61936, 0
9, 3, 17, 449.44977045059204, 0:07:29.449, 13381, 13400, 1901203, 0
9, 3, 17, 587.0479488372803, 0:09:47.047, 18274, 18301, 2529974, 0
9, 3, 17, 1373.4022462368011, 0:22:53.402, 43815, 43823, 5950266, 0
9, 3, 17, 1289.6021361351013, 0:21:29.602, 40508, 40530, 5580785, 0
9, 3, 17, 2009.264587879181, 0:33:29.264, 60575, 60618, 8500465, 0
9, 3, 17, 4.137098073959351, 0:00:04.137, 126, 158, 14331, 0
9, 3, 17, 5.340470552444458, 0:00:05.340, 180, 202, 20307, 0
9, 3, 17, 30.527551651000977, 0:00:30.527, 1061, 1091, 138190, 0
9, 3, 17, 1245.6080453395844, 0:20:45.608, 38361, 38381, 5322327, 0
9, 3, 17, 3747.8523848056793, 1:02:27.852, 109967, 110019, 15773081, 0
9, 3, 17, 71.42616534233093, 0:01:11.426, 2201, 2235, 304685, 0
9, 3, 17, 165.13932180404663, 0:02:45.139, 6043, 6047, 766346, 0
9, 3, 17, 901.9071185588837, 0:15:01.907, 29801, 29836, 4021237, 0
9, 3, 17, 269.3342955112457, 0:04:29.334, 9021, 9064, 1206794, 0
9, 3, 17, 255.85112762451172, 0:04:15.851, 9428, 9449, 1218003, 0
9, 3, 17, 1.653482437133789, 0:00:01.653, 0, 0, 729, 0
9, 3, 17, 451.4691369533539, 0:07:31.469, 13534, 13557, 1906933, 0
9, 3, 17, 1.648040771484375, 0:00:01.648, 0, 0, 729, 0
9, 3, 17, 74.27729868888855, 0:01:14.277, 2808, 2822, 352205, 0
9, 3, 17, 522.3753771781921, 0:08:42.375, 16431, 16454, 2285805, 0
9, 3, 17, 2.1217195987701416, 0:00:02.121, 35, 40, 3738, 0
9, 3, 17, 264.0124168395996, 0:04:24.012, 9397, 9426, 1223846, 0
9, 3, 17, 117.75783610343933, 0:01:57.757, 4159, 4199, 542324, 0
9, 3, 17, 135.71044754981995, 0:02:15.710, 5582, 5601, 666144, 0
9, 3, 17, 314.51480174064636, 0:05:14.514, 9478, 9511, 1318540, 0
9, 4, 17, 354.8089175224304, 0:05:54.808, 11592, 11597, 1557172, 0
9, 4, 17, 37.37879490852356, 0:00:37.378, 1283, 1325, 166389, 0
9, 4, 17, 1535.3699440956116, 0:25:35.369, 47201, 47226, 6539035, 0
9, 4, 17, 478.67073345184326, 0:07:58.670, 13785, 13851, 1961216, 0
9, 4, 17, 749.8994424343109, 0:12:29.899, 21526, 21550, 3084782, 0
9, 4, 17, 6.684755325317383, 0:00:06.684, 155, 251, 22262, 0
9, 4, 17, 560.2054772377014, 0:09:20.205, 14927, 14962, 2177047, 0
9, 4, 17, 1754.387188911438, 0:29:14.387, 50349, 50382, 7269096, 0
9, 4, 17, 1001.6742405891418, 0:16:41.674, 26521, 26566, 3904063, 0
9, 4, 17, 133.84612584114075, 0:02:13.846, 3805, 3871, 540699, 0
9, 4, 17, 180.55353045463562, 0:03:00.553, 5046, 5093, 729165, 0
9, 4, 17, 449.68978214263916, 0:07:29.689, 13088, 13116, 1851712, 0
9, 4, 17, 1381.3785405158997, 0:23:01.378, 41265, 41272, 5735960, 0
9, 4, 17, 1311.365582227707, 0:21:51.365, 39229, 39252, 5489690, 0
9, 4, 17, 1787.2227656841278, 0:29:47.222, 51663, 51673, 7332127, 0
9, 4, 17, 3.636155128479004, 0:00:03.636, 95, 126, 11298, 0
9, 4, 17, 4.629827260971069, 0:00:04.629, 140, 162, 16155, 0
9, 4, 17, 15.801930904388428, 0:00:15.801, 488, 503, 65017, 0
9, 4, 17, 1004.4603872299194, 0:16:44.460, 29188, 29207, 4120741, 0
9, 4, 17, 990.8884241580963, 0:16:30.888, 28678, 28739, 4138266, 0
9, 4, 17, 43.92424511909485, 0:00:43.924, 1326, 1360, 185091, 0
9, 4, 17, 143.91830015182495, 0:02:23.918, 5150, 5154, 659208, 0
9, 4, 17, 827.7546262741089, 0:13:47.754, 26297, 26327, 3594855, 0
9, 4, 17, 235.97683882713318, 0:03:55.976, 7455, 7510, 1021328, 0
9, 4, 17, 232.9283049106598, 0:03:52.928, 8407, 8430, 1093349, 0
9, 4, 17, 1.652876615524292, 0:00:01.652, 0, 0, 729, 0
9, 4, 17, 383.1621050834656, 0:06:23.162, 10842, 10894, 1554071, 0
9, 4, 17, 1.6307916641235352, 0:00:01.630, 0, 0, 729, 0
9, 4, 17, 41.72429656982422, 0:00:41.724, 1506, 1528, 191241, 0
9, 4, 17, 433.97597789764404, 0:07:13.975, 12799, 12833, 1824441, 0
9, 4, 17, 2.3906986713409424, 0:00:02.390, 54, 59, 5415, 0
9, 4, 17, 184.1450674533844, 0:03:04.145, 5531, 5569, 772087, 0
9, 4, 17, 40.762259006500244, 0:00:40.762, 1411, 1435, 184773, 0
9, 4, 17, 148.11065220832825, 0:02:28.110, 5703, 5717, 702646, 0
9, 4, 17, 333.93518924713135, 0:05:33.935, 9180, 9198, 1325884, 0
